timestamp,cpu_usage,mem_usage,net_sent,net_received,anomaly
2025-12-01 17:36:13.911459+00:00,65.98272,13410304.0,177642670.0,16130510.0,1
2025-12-01 17:36:19.473489+00:00,66.141733,12824576.0,177642670.0,16130510.0,1
2025-12-01 17:36:24.674607+00:00,66.141733,12824576.0,177642670.0,16130510.0,1
2025-12-01 17:36:30.128516+00:00,66.179273,10166272.0,177642670.0,16130510.0,1
2025-12-01 17:36:35.762935+00:00,66.179273,10166272.0,177642670.0,16130510.0,1
2025-12-01 17:36:40.929072+00:00,66.179273,10166272.0,178013566.0,16185929.0,1
2025-12-01 17:36:46.314980+00:00,66.179273,10166272.0,178013566.0,16185929.0,1
2025-12-01 17:36:51.937242+00:00,66.374158,11743232.0,178013566.0,16185929.0,1
2025-12-01 17:36:57.638531+00:00,66.374158,11743232.0,178013566.0,16185929.0,1
2025-12-01 17:37:02.950216+00:00,66.374158,11743232.0,178013566.0,16185929.0,1
2025-12-01 17:37:08.185454+00:00,66.39924,9596928.0,178013566.0,16185929.0,1
2025-12-01 17:37:13.517010+00:00,66.39924,9596928.0,178890234.0,16258338.0,1
2025-12-01 17:37:19.014862+00:00,66.540967,11661312.0,178890234.0,16258338.0,1
2025-12-01 17:37:24.402079+00:00,66.540967,11661312.0,178890234.0,16258338.0,1
2025-12-01 17:37:30.024157+00:00,66.581316,13008896.0,178890234.0,16258338.0,1
2025-12-01 17:37:35.352055+00:00,66.581316,13008896.0,178890234.0,16258338.0,1
2025-12-01 17:37:40.955021+00:00,66.606427,10256384.0,179270552.0,16311357.0,1
2025-12-01 17:37:46.625992+00:00,66.606427,10256384.0,179270552.0,16311357.0,1
2025-12-01 17:37:52.038650+00:00,66.606427,10256384.0,179270552.0,16311357.0,1
2025-12-01 17:37:57.481043+00:00,66.606427,10256384.0,179270552.0,16311357.0,1
2025-12-01 17:38:03.291704+00:00,66.755397,10227712.0,179270552.0,16311357.0,1
2025-12-01 17:38:08.438079+00:00,66.77647,9826304.0,179270552.0,16311357.0,1
2025-12-01 17:38:13.834863+00:00,66.77647,9826304.0,180140245.0,16378991.0,1
2025-12-01 17:38:19.251532+00:00,66.929964,14503936.0,180140245.0,16378991.0,1
2025-12-01 17:38:24.665735+00:00,66.929964,14503936.0,180140245.0,16378991.0,1
2025-12-01 17:38:30.105646+00:00,66.929964,14503936.0,180140245.0,16378991.0,1
2025-12-01 17:38:35.287597+00:00,66.929964,14503936.0,180140245.0,16378991.0,1
2025-12-01 17:38:40.619884+00:00,66.949826,10027008.0,180511221.0,16431161.0,1
2025-12-01 17:38:45.883439+00:00,66.949826,10027008.0,180511221.0,16431161.0,1
2025-12-01 17:38:51.157381+00:00,67.066257,12058624.0,180511221.0,16431161.0,1
2025-12-01 17:38:56.437792+00:00,67.066257,12058624.0,180511221.0,16431161.0,1
2025-12-01 17:39:02.555491+00:00,67.112255,14028800.0,180511221.0,16431161.0,1
2025-12-01 17:39:07.714060+00:00,67.128635,13893632.0,180511221.0,16431161.0,1
2025-12-01 17:39:12.942600+00:00,67.128635,13893632.0,181382628.0,16498816.0,1
2025-12-01 17:39:18.273740+00:00,67.128635,13893632.0,181382628.0,16498816.0,1
2025-12-01 17:39:23.453907+00:00,67.128635,13893632.0,181382628.0,16498816.0,1
2025-12-01 17:39:29.128282+00:00,67.275477,15548416.0,181382628.0,16498816.0,1
2025-12-01 17:39:34.466064+00:00,67.275477,15548416.0,181382628.0,16498816.0,1
2025-12-01 17:39:39.566795+00:00,67.275477,15548416.0,181749421.0,16550130.0,1
2025-12-01 17:39:44.987140+00:00,67.275477,15548416.0,181749421.0,16550130.0,1
2025-12-01 17:39:50.402492+00:00,67.318292,17678336.0,181749421.0,16550130.0,1
2025-12-01 17:39:55.772746+00:00,67.318292,17678336.0,181749421.0,16550130.0,1
2025-12-01 17:40:00.964087+00:00,67.453172,15618048.0,181749421.0,16550130.0,1
2025-12-01 17:40:07.487284+00:00,67.474805,13770752.0,181749421.0,16550130.0,1
2025-12-01 17:40:12.630766+00:00,67.474805,13770752.0,182618846.0,16616928.0,1
2025-12-01 17:40:18.572975+00:00,67.474805,13770752.0,182618846.0,16616928.0,1
2025-12-01 17:40:23.925396+00:00,67.474805,13770752.0,182618846.0,16616928.0,1
2025-12-01 17:40:29.476243+00:00,67.594542,9519104.0,182618846.0,16616928.0,1
2025-12-01 17:40:34.557378+00:00,67.594542,9519104.0,182618846.0,16616928.0,1
2025-12-01 17:40:39.976468+00:00,67.625402,10764288.0,183010878.0,16671780.0,1
2025-12-01 17:40:45.204989+00:00,67.625402,10764288.0,183010878.0,16671780.0,1
2025-12-01 17:40:50.379524+00:00,67.625402,10764288.0,183010878.0,16671780.0,1
2025-12-01 17:40:56.349716+00:00,67.764614,11489280.0,183010878.0,16671780.0,1
2025-12-01 17:41:01.498146+00:00,67.764614,11489280.0,183010878.0,16671780.0,1
2025-12-01 17:41:06.795460+00:00,67.764614,11489280.0,183010878.0,16671780.0,1
2025-12-01 17:41:11.955053+00:00,67.764614,11489280.0,183885728.0,16740655.0,1
2025-12-01 17:41:17.307061+00:00,67.912466,13811712.0,183885728.0,16740655.0,1
2025-12-01 17:41:22.419458+00:00,67.912466,13811712.0,183885728.0,16740655.0,1
2025-12-01 17:41:27.724106+00:00,67.912466,13811712.0,183885728.0,16740655.0,1
2025-12-01 17:41:33.091254+00:00,67.912466,13811712.0,183885728.0,16740655.0,1
2025-12-01 17:41:38.341916+00:00,67.947579,15888384.0,184261721.0,16794730.0,1
2025-12-01 17:41:43.563270+00:00,67.947579,15888384.0,184261721.0,16794730.0,1
2025-12-01 17:41:48.745129+00:00,67.947579,15888384.0,184261721.0,16794730.0,1
2025-12-01 17:41:54.346161+00:00,67.947579,15888384.0,184261721.0,16794730.0,1
2025-12-01 17:41:59.813475+00:00,68.123393,9793536.0,184261721.0,16794730.0,1
2025-12-01 17:42:05.053796+00:00,68.123393,9793536.0,184261721.0,16794730.0,1
2025-12-01 17:42:10.422476+00:00,68.123393,9793536.0,185136569.0,16869302.0,1
2025-12-01 17:42:15.699884+00:00,68.176685,9957376.0,185136569.0,16869302.0,1
2025-12-01 17:42:21.006037+00:00,68.176685,9957376.0,185136569.0,16869302.0,1
2025-12-01 17:42:26.499529+00:00,68.306908,9805824.0,185136569.0,16869302.0,1
2025-12-01 17:42:31.771200+00:00,68.306908,9805824.0,185136569.0,16869302.0,1
2025-12-01 17:42:37.074606+00:00,68.355586,14254080.0,185136569.0,16869302.0,1
2025-12-01 17:42:42.617986+00:00,68.355586,14254080.0,185507695.0,16922798.0,1
2025-12-01 17:42:47.875549+00:00,68.355586,14254080.0,185507695.0,16922798.0,1
2025-12-01 17:42:53.085847+00:00,68.355586,14254080.0,185507695.0,16922798.0,1
2025-12-01 17:42:59.855687+00:00,68.735232,15593472.0,186392325.0,16999798.0,1
2025-12-01 17:43:25.080516+00:00,68.735232,15593472.0,186392325.0,16999798.0,1
2025-12-01 17:43:30.789379+00:00,68.735232,15593472.0,186392325.0,16999798.0,1
2025-12-01 17:43:36.034206+00:00,68.971538,15331328.0,186392325.0,16999798.0,1
2025-12-01 17:43:41.348184+00:00,68.971538,15331328.0,186753151.0,17045604.0,1
2025-12-01 17:43:46.641001+00:00,68.971538,15331328.0,186753151.0,17045604.0,1
2025-12-01 17:43:51.952138+00:00,68.971538,15331328.0,186753151.0,17045604.0,1
2025-12-01 17:43:58.512199+00:00,69.114777,9687040.0,186753151.0,17045604.0,1
2025-12-01 17:44:04.396767+00:00,69.114777,9687040.0,186753151.0,17045604.0,1
2025-12-01 17:44:09.993254+00:00,69.141254,9404416.0,187615789.0,17111660.0,1
2025-12-01 17:44:16.836939+00:00,69.429438,14925824.0,187615789.0,17111660.0,1
2025-12-01 17:51:51.059897+00:00,0.0,13123584.0,196877971.0,18093033.0,-1
2025-12-01 17:52:29.266331+00:00,76.406247,21336064.0,196877971.0,18093033.0,1
2025-12-01 17:52:34.702042+00:00,76.406247,21336064.0,196877971.0,18093033.0,1
2025-12-01 17:52:39.789069+00:00,76.406247,21336064.0,196877971.0,18093033.0,1
2025-12-01 17:52:44.890028+00:00,76.406247,21336064.0,196877971.0,18093033.0,1
2025-12-01 17:52:50.253668+00:00,76.44231,12918784.0,197195549.0,18125636.0,1
2025-12-01 17:52:55.328245+00:00,76.44231,12918784.0,197195549.0,18125636.0,1
2025-12-01 17:53:00.518320+00:00,76.611853,21061632.0,197195549.0,18125636.0,1
2025-12-01 17:53:05.584638+00:00,76.611853,21061632.0,197195549.0,18125636.0,1
2025-12-01 17:53:10.653864+00:00,76.611853,21061632.0,197195549.0,18125636.0,1
2025-12-01 17:53:15.747733+00:00,76.611853,21061632.0,197195549.0,18125636.0,1
2025-12-01 17:53:20.846400+00:00,76.614446,16429056.0,198043267.0,18177632.0,1
2025-12-01 17:53:26.057193+00:00,76.614446,16429056.0,198043267.0,18177632.0,1
2025-12-01 17:53:31.316775+00:00,76.682053,19222528.0,198043267.0,18177632.0,1
2025-12-01 17:53:36.642945+00:00,76.682053,19222528.0,198043267.0,18177632.0,1
2025-12-01 17:53:41.931535+00:00,76.682053,19222528.0,198043267.0,18177632.0,1
2025-12-01 17:53:47.265939+00:00,76.684901,11075584.0,198043267.0,18177632.0,1
2025-12-01 17:53:52.675058+00:00,76.684901,11075584.0,199125412.0,18305700.0,1
2025-12-01 17:53:57.971862+00:00,76.684901,11075584.0,199125412.0,18305700.0,1
2025-12-01 17:54:03.376621+00:00,76.684901,11075584.0,199125412.0,18305700.0,1
2025-12-01 17:54:08.769683+00:00,76.894696,15478784.0,199125412.0,18305700.0,1
2025-12-01 17:54:14.553162+00:00,76.894696,15478784.0,199125412.0,18305700.0,1
2025-12-01 17:54:19.932959+00:00,76.894696,15478784.0,199993387.0,18372405.0,1
2025-12-01 17:54:25.033182+00:00,76.894696,15478784.0,199993387.0,18372405.0,1
2025-12-01 17:54:30.200350+00:00,76.911715,13455360.0,199993387.0,18372405.0,1
2025-12-01 17:54:35.793664+00:00,76.911715,13455360.0,199993387.0,18372405.0,1
2025-12-01 17:54:40.939906+00:00,77.027309,16211968.0,199993387.0,18372405.0,1
2025-12-01 17:54:46.189472+00:00,77.027309,16211968.0,199993387.0,18372405.0,1
2025-12-01 17:54:51.336509+00:00,77.03635,12271616.0,200359039.0,18422015.0,1
2025-12-01 17:54:56.480009+00:00,77.03635,12271616.0,200359039.0,18422015.0,1
2025-12-01 17:55:01.718999+00:00,77.03635,12271616.0,200359039.0,18422015.0,1
2025-12-01 17:55:06.951328+00:00,77.139454,13365248.0,200359039.0,18422015.0,1
2025-12-01 17:55:12.102256+00:00,77.139454,13365248.0,200359039.0,18422015.0,1
2025-12-01 17:55:17.353779+00:00,77.156895,10010624.0,200359039.0,18422015.0,1
2025-12-01 17:55:22.621910+00:00,77.156895,10010624.0,201231383.0,18489352.0,1
2025-12-01 17:55:27.914809+00:00,77.156895,10010624.0,201231383.0,18489352.0,1
2025-12-01 17:55:33.146494+00:00,77.156895,10010624.0,201231383.0,18489352.0,1
2025-12-01 17:55:38.845872+00:00,77.283973,9637888.0,201231383.0,18489352.0,1
2025-12-01 17:55:44.412921+00:00,77.283973,9637888.0,201231383.0,18489352.0,1
2025-12-01 17:55:49.902558+00:00,77.283973,9637888.0,201600609.0,18542170.0,1
2025-12-01 17:55:55.336976+00:00,77.283973,9637888.0,201600609.0,18542170.0,1
2025-12-01 17:56:01.518134+00:00,77.403932,21172224.0,201600609.0,18542170.0,1
2025-12-01 17:56:06.851422+00:00,77.422264,10428416.0,201600609.0,18542170.0,1
2025-12-01 17:56:12.164122+00:00,77.422264,10428416.0,201600609.0,18542170.0,1
2025-12-01 17:56:17.656375+00:00,77.422264,10428416.0,201600609.0,18542170.0,1
2025-12-01 17:56:22.861116+00:00,77.422264,10428416.0,202479109.0,18613263.0,1
2025-12-01 17:56:28.150950+00:00,77.57703,20992000.0,202479109.0,18613263.0,1
2025-12-01 17:56:33.798357+00:00,77.57703,20992000.0,202479109.0,18613263.0,1
2025-12-01 17:56:39.322749+00:00,77.594769,9191424.0,202479109.0,18613263.0,1
2025-12-01 17:56:44.606569+00:00,77.594769,9191424.0,202479109.0,18613263.0,1
2025-12-01 17:56:49.922841+00:00,77.594769,9191424.0,202867435.0,18668059.0,1
2025-12-01 17:56:55.281973+00:00,77.594769,9191424.0,202867435.0,18668059.0,1
2025-12-01 17:57:00.866211+00:00,77.718605,18796544.0,202867435.0,18668059.0,1
2025-12-01 17:57:06.340424+00:00,77.718605,18796544.0,202867435.0,18668059.0,1
2025-12-01 17:57:12.307769+00:00,77.718605,18796544.0,202867435.0,18668059.0,1
2025-12-01 17:57:17.523676+00:00,77.788198,15396864.0,202867435.0,18668059.0,1
2025-12-01 17:57:22.909779+00:00,77.788198,15396864.0,203749452.0,18740941.0,1
2025-12-01 17:57:28.074991+00:00,77.930298,12537856.0,203749452.0,18740941.0,1
2025-12-01 17:57:33.748751+00:00,77.930298,12537856.0,203749452.0,18740941.0,1
2025-12-01 17:57:39.030571+00:00,77.930298,12537856.0,203749452.0,18740941.0,1
2025-12-01 17:57:44.374986+00:00,77.930298,12537856.0,203749452.0,18740941.0,1
2025-12-01 17:57:49.908508+00:00,77.974715,11681792.0,204121743.0,18791980.0,1
2025-12-01 17:57:55.249414+00:00,77.974715,11681792.0,204121743.0,18791980.0,1
2025-12-01 17:58:01.033307+00:00,78.089547,16023552.0,204121743.0,18791980.0,1
2025-12-01 17:58:07.435723+00:00,78.089547,16023552.0,204121743.0,18791980.0,1
2025-12-01 17:58:12.823064+00:00,78.089547,16023552.0,204121743.0,18791980.0,1
2025-12-01 17:58:18.020110+00:00,78.137728,15601664.0,204994449.0,18859561.0,1
2025-12-01 17:58:23.657389+00:00,78.137728,15601664.0,204994449.0,18859561.0,1
2025-12-01 17:58:29.304170+00:00,78.137728,15601664.0,204994449.0,18859561.0,1
2025-12-01 17:58:34.864722+00:00,78.137728,15601664.0,204994449.0,18859561.0,1
2025-12-01 17:58:40.126184+00:00,78.29372,16080896.0,204994449.0,18859561.0,1
2025-12-01 17:58:45.494959+00:00,78.29372,16080896.0,204994449.0,18859561.0,1
